model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
daihatsu-hijet-deck-van,ハイゼットデッキバン,root,root,92,5.0,145.0,53.6,41.4,25.1,79.0,145.0,"2021年式 / G SAIII 4WD / 7,000km / 福岡県",2021年式,G SAIII 4WD,"7,000km",福岡県,manen
