model_slug,model_name,generation_label,target_year,target_year_label,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
honda-prelude,プレリュード,,2009,2009年式,root,root,1,74.0,74.0,74.0,74.0,74.0,74.0,74.0,"2009年式 / 2.2 SiR Sスペック / 224,000km / 福井県",2009年式,2.2 SiR Sスペック,"224,000km",福井県,manen
honda-prelude,プレリュード,,2007,2007年式,root,root,2,14.7,39.7,27.2,27.2,14.7,39.7,39.7,"2007年式 / 2.2 タイプS / 84,000km / 鳥取県",2007年式,2.2 タイプS,"84,000km",鳥取県,manen
honda-prelude,プレリュード,,2002,2002年式,root,root,3,40.5,71.0,51.7,43.5,40.5,71.0,71.0,"2002年式 / 2.2 タイプS / 179,000km / 山梨県",2002年式,2.2 タイプS,"179,000km",山梨県,manen
honda-prelude,プレリュード,,2001,2001年式,root,root,1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,"2001年式 / 2.2 SiR / 92,000km / 岡山県",2001年式,2.2 SiR,"92,000km",岡山県,manen
honda-prelude,プレリュード,,2000,2000年式,root,root,11,9.0,87.5,35.2,30.0,23.0,39.5,87.5,"2000年式 / 2.2 タイプS / 133,000km / 東京都",2000年式,2.2 タイプS,"133,000km",東京都,manen
honda-prelude,プレリュード,,1999,1999年式,root,root,42,5.0,130.1,39.6,36.2,19.0,50.0,130.1,"1999年式 / 2.2 SiR タイプS / 86,000km / 静岡県",1999年式,2.2 SiR タイプS,"86,000km",静岡県,manen
honda-prelude,プレリュード,,1998,1998年式,root,root,54,4.6,91.5,36.8,30.3,12.7,53.8,91.5,"1998年式 / 2.2 Si / 96,000km / 山梨県",1998年式,2.2 Si,"96,000km",山梨県,manen
honda-prelude,プレリュード,,1997,1997年式,root,root,86,5.4,114.0,30.5,21.0,15.0,42.9,114.0,"1997年式 / 2.2 タイプS / 91,000km / 奈良県",1997年式,2.2 タイプS,"91,000km",奈良県,manen
honda-prelude,プレリュード,,1996,1996年式,root,root,106,3.6,118.0,26.4,18.2,11.0,37.6,118.0,"1996年式 / 2.2 スポーツステージ R / 15,000km / 鹿児島県",1996年式,2.2 スポーツステージ R,"15,000km",鹿児島県,manen
honda-prelude,プレリュード,,1995,1995年式,root,root,37,7.8,101.5,24.0,15.6,13.3,29.7,101.5,"1995年式 / 2.2 Si / 187,000km / 青森県",1995年式,2.2 Si,"187,000km",青森県,manen
honda-prelude,プレリュード,,1994,1994年式,root,root,8,5.0,65.0,24.9,20.2,18.7,24.5,65.0,"1994年式 / 2.2 Si / 63,000km / 岩手県",1994年式,2.2 Si,"63,000km",岩手県,manen
honda-prelude,プレリュード,,1993,1993年式,root,root,5,21.9,96.0,47.3,35.5,25.0,57.9,96.0,"1993年式 / 2.2 Si / 24,000km / 香川県",1993年式,2.2 Si,"24,000km",香川県,manen
honda-prelude,プレリュード,,1992,1992年式,root,root,16,7.4,98.5,41.2,45.0,21.8,58.0,98.5,"1992年式 / 2.2 Si / 25,000km / 岐阜県",1992年式,2.2 Si,"25,000km",岐阜県,manen
honda-prelude,プレリュード,,1991,1991年式,root,root,12,12.0,114.0,50.3,42.6,20.7,69.1,114.0,"1991年式 / 2.0 XX / 134,000km / 栃木県",1991年式,2.0 XX,"134,000km",栃木県,manen
honda-prelude,プレリュード,,1990,1990年式,root,root,7,27.2,126.6,72.4,60.0,59.5,75.5,126.6,1990年式 / 2.0 Si / 10万km / 愛媛県,1990年式,2.0 Si,10万km,愛媛県,manen
honda-prelude,プレリュード,,1989,1989年式,root,root,12,13.5,124.0,53.3,43.2,20.1,84.0,124.0,"1989年式 / 2.0 XX / 145,000km / 神奈川県",1989年式,2.0 XX,"145,000km",神奈川県,manen
honda-prelude,プレリュード,,1988,1988年式,root,root,7,4.8,133.0,39.6,27.3,15.8,35.4,133.0,"1988年式 / 2.0 Si / 47,000km / 宮崎県",1988年式,2.0 Si,"47,000km",宮崎県,manen
honda-prelude,プレリュード,,1987,1987年式,root,root,3,21.3,130.0,84.9,103.5,21.3,130.0,130.0,1987年式 / 2.0 Si / 8万km / 岡山県,1987年式,2.0 Si,8万km,岡山県,manen
