model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
toyota-crown-estate,クラウンエステート,root,root,773,3.6,206.0,36.0,21.6,10.8,42.5,206.0,"2010年式 / 2.5 アスリート / 31,000km / 東京都",2010年式,2.5 アスリート,"31,000km",東京都,manen
