model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
nissan-fairlady-z,フェアレディZ,root,root,1000,1.3,560.5,150.7,104.0,58.0,194.5,560.5,2023年式 / 3.0 バージョン ST / 0万km / 高知県,2023年式,3.0 バージョン ST,0万km,高知県,manen
