model_slug,model_name,generation_label,target_year,target_year_label,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
mazda-demio,デミオ,,2024,2024年式,root,root,1,19.0,19.0,19.0,19.0,19.0,19.0,19.0,2024年式 / 1.5 XD ツーリング / 7万km / 愛知県,2024年式,1.5 XD ツーリング,7万km,愛知県,manen
mazda-demio,デミオ,,2020,2020年式,root,root,3,51.9,54.6,53.6,54.2,51.9,54.6,54.6,"2020年式 / 1.5 XD 4WD / 151,000km / 東京都",2020年式,1.5 XD 4WD,"151,000km",東京都,manen
mazda-demio,デミオ,,2019,2019年式,root,root,81,31.3,85.8,63.5,67.5,55.0,73.1,85.8,"2019年式 / 1.5 15S / 31,000km / 宮崎県",2019年式,1.5 15S,"31,000km",宮崎県,manen
mazda-demio,デミオ,,2018,2018年式,root,root,113,11.7,87.6,59.7,60.0,50.8,70.1,87.6,"2018年式 / 1.3 13S テーラード ブラウン / 18,000km / 栃木県",2018年式,1.3 13S テーラード ブラウン,"18,000km",栃木県,manen
mazda-demio,デミオ,,2017,2017年式,root,root,96,15.0,85.1,45.7,41.9,31.9,61.8,85.1,"2017年式 / 1.3 13S / 31,000km / 高知県",2017年式,1.3 13S,"31,000km",高知県,manen
mazda-demio,デミオ,,2016,2016年式,root,root,150,5.0,85.0,34.1,31.7,25.0,39.7,85.0,2016年式 / 1.3 13S 4WD / 3万km / 北海道,2016年式,1.3 13S 4WD,3万km,北海道,manen
mazda-demio,デミオ,,2015,2015年式,root,root,186,5.0,77.0,28.4,26.7,21.0,36.2,77.0,"2015年式 / 1.5 XD ツーリング / 35,000km / 京都府",2015年式,1.5 XD ツーリング,"35,000km",京都府,manen
mazda-demio,デミオ,,2014,2014年式,root,root,129,5.0,78.5,28.4,27.1,20.8,33.6,78.5,"2014年式 / 1.5 XD ツーリング Lパッケージ / 47,000km / 埼玉県",2014年式,1.5 XD ツーリング Lパッケージ,"47,000km",埼玉県,manen
mazda-demio,デミオ,,2013,2013年式,root,root,63,5.0,44.6,18.5,18.4,15.4,22.1,44.6,"2013年式 / 1.5 スポルト / 57,000km / 埼玉県",2013年式,1.5 スポルト,"57,000km",埼玉県,manen
mazda-demio,デミオ,,2012,2012年式,root,root,44,5.0,30.0,14.8,16.2,7.1,19.8,30.0,"2012年式 / 1.3 13C-V / 13,000km / 千葉県",2012年式,1.3 13C-V,"13,000km",千葉県,manen
mazda-demio,デミオ,,2011,2011年式,root,root,32,5.0,28.2,13.7,15.4,5.0,18.1,28.2,"2011年式 / 1.5 スポルト / 57,000km / 埼玉県",2011年式,1.5 スポルト,"57,000km",埼玉県,manen
mazda-demio,デミオ,,2010,2010年式,root,root,36,5.0,26.5,11.0,7.8,5.0,16.3,26.5,"2010年式 / 1.5 スポルト / 35,000km / 広島県",2010年式,1.5 スポルト,"35,000km",広島県,manen
mazda-demio,デミオ,,2009,2009年式,root,root,23,5.0,27.7,12.1,12.1,5.0,16.6,27.7,"2009年式 / 1.5 スポルト / 66,000km / 愛知県",2009年式,1.5 スポルト,"66,000km",愛知県,manen
mazda-demio,デミオ,,2008,2008年式,root,root,20,5.0,36.4,15.1,15.8,9.3,17.6,36.4,"2008年式 / 1.5 スポルト / 36,000km / 埼玉県",2008年式,1.5 スポルト,"36,000km",埼玉県,manen
mazda-demio,デミオ,,2007,2007年式,root,root,12,5.0,18.3,12.5,15.7,5.0,16.6,18.3,"2007年式 / 1.5 15C / 128,000km / 兵庫県",2007年式,1.5 15C,"128,000km",兵庫県,manen
mazda-demio,デミオ,,2006,2006年式,root,root,2,5.0,16.5,10.8,10.8,5.0,16.5,16.5,"2006年式 / 1.5 スポルト / 52,000km / 愛媛県",2006年式,1.5 スポルト,"52,000km",愛媛県,manen
mazda-demio,デミオ,,2005,2005年式,root,root,2,5.0,20.2,12.6,12.6,5.0,20.2,20.2,2005年式 / 1.5 スポルトS / 6万km / 岩手県,2005年式,1.5 スポルトS,6万km,岩手県,manen
mazda-demio,デミオ,,2004,2004年式,root,root,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"2004年式 / 1.3 カジュアル / 48,000km / 大阪府",2004年式,1.3 カジュアル,"48,000km",大阪府,manen
mazda-demio,デミオ,,2003,2003年式,root,root,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"2003年式 / 1.3 カジュアル / 184,000km / 栃木県",2003年式,1.3 カジュアル,"184,000km",栃木県,manen
mazda-demio,デミオ,,2002,2002年式,root,root,2,1.4,5.0,3.2,3.2,1.4,5.0,5.0,"2002年式 / 1.5 スポルト / 44,000km / 埼玉県",2002年式,1.5 スポルト,"44,000km",埼玉県,manen
mazda-demio,デミオ,,2000,2000年式,root,root,1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,"2000年式 / 1.3 LXスペシャル / 45,000km / 山形県",2000年式,1.3 LXスペシャル,"45,000km",山形県,manen
mazda-demio,デミオ,,1997,1997年式,root,root,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"1997年式 / 1.3 LX Gパッケージ / 26,000km / 愛知県",1997年式,1.3 LX Gパッケージ,"26,000km",愛知県,manen
