model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
toyota-gr-yaris,GRヤリス,root,root,614,100.3,484.2,330.1,340.6,277.5,388.5,484.2,"2025年式 / 1.6 RZ ハイ パフォーマンス GR-DAT 4WD / 1,000km / 大阪府",2025年式,1.6 RZ ハイ パフォーマンス GR-DAT 4WD,"1,000km",大阪府,manen
