model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
mazda-demio,デミオ,root,root,1000,1.4,87.6,34.0,28.9,18.4,48.1,87.6,"2018年式 / 1.3 13S テーラード ブラウン / 18,000km / 栃木県",2018年式,1.3 13S テーラード ブラウン,"18,000km",栃木県,manen
