model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
daihatsu-tanto-exe,タントエグゼ,root,root,1000,5.0,42.1,17.4,17.2,10.2,23.4,42.1,2013年式 / カスタムRS 4WD / 7万km / 三重県,2013年式,カスタムRS 4WD,7万km,三重県,manen
