model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
subaru-legacy-b4,レガシィB4,root,root,1000,1.0,120.6,34.0,26.5,19.5,41.8,120.6,"2018年式 / 2.5 リミテッド 4WD / 81,000km / 青森県",2018年式,2.5 リミテッド 4WD,"81,000km",青森県,manen
