model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
mitsubishi-galant-fortis-sportback,ギャランフォルティススポーツバック,root,root,853,5.0,103.7,38.3,35.2,21.2,50.5,103.7,"2014年式 / 2.0 ラリーアート 4WD / 21,000km / 埼玉県",2014年式,2.0 ラリーアート 4WD,"21,000km",埼玉県,manen
