model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
subaru-vivio-bistro,ヴィヴィオビストロ,root,root,8,3.6,9.6,5.4,5.0,5.0,5.0,9.6,"1997年式 / ベース 4WD / 88,000km / 神奈川県",1997年式,ベース 4WD,"88,000km",神奈川県,manen
