model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
subaru-legacy-touring-wagon,レガシィツーリングワゴン,root,root,1000,1.0,71.6,25.3,22.3,17.0,32.0,71.6,"2006年式 / 2.0 GT Bスペック 4WD / 108,000km / 秋田県",2006年式,2.0 GT Bスペック 4WD,"108,000km",秋田県,manen
