model_slug,model_name,generation_label,target_year,target_year_label,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
mitsubishi-airtrek,エアトレック,,2013,2013年式,root,root,3,16.8,25.0,19.9,18.0,16.8,25.0,25.0,"2013年式 / 2.0 ターボR 4WD / 118,000km / 島根県",2013年式,2.0 ターボR 4WD,"118,000km",島根県,manen
mitsubishi-airtrek,エアトレック,,2012,2012年式,root,root,2,6.3,17.8,12.1,12.1,6.3,17.8,17.8,"2012年式 / 2.4 24V-S 4WD / 62,000km / 福井県",2012年式,2.4 24V-S 4WD,"62,000km",福井県,manen
mitsubishi-airtrek,エアトレック,,2011,2011年式,root,root,1,7.2,7.2,7.2,7.2,7.2,7.2,7.2,"2011年式 / 2.0 ターボR 4WD / 129,000km / 長野県",2011年式,2.0 ターボR 4WD,"129,000km",長野県,manen
mitsubishi-airtrek,エアトレック,,2006,2006年式,root,root,1,10.5,10.5,10.5,10.5,10.5,10.5,10.5,"2006年式 / 2.0 ターボR リミテッドエディション 4WD / 86,000km / 大阪府",2006年式,2.0 ターボR リミテッドエディション 4WD,"86,000km",大阪府,manen
mitsubishi-airtrek,エアトレック,,2005,2005年式,root,root,29,5.2,28.8,17.6,17.4,15.4,20.1,28.8,"2005年式 / 2.4 アクティブフィールドエディション 4WD / 172,000km / 栃木県",2005年式,2.4 アクティブフィールドエディション 4WD,"172,000km",栃木県,manen
mitsubishi-airtrek,エアトレック,,2004,2004年式,root,root,142,4.6,28.7,15.6,15.4,11.9,19.6,28.7,"2004年式 / 2.0 ターボR 4WD / 85,000km / 京都府",2004年式,2.0 ターボR 4WD,"85,000km",京都府,manen
mitsubishi-airtrek,エアトレック,,2003,2003年式,root,root,231,4.4,29.8,14.7,15.2,10.8,18.0,29.8,"2003年式 / 2.0 ターボR 4WD / 69,000km / 香川県",2003年式,2.0 ターボR 4WD,"69,000km",香川県,manen
mitsubishi-airtrek,エアトレック,,2002,2002年式,root,root,242,3.8,29.5,12.5,10.8,8.4,15.8,29.5,"2002年式 / 2.0 ターボR 4WD / 135,000km / 高知県",2002年式,2.0 ターボR 4WD,"135,000km",高知県,manen
mitsubishi-airtrek,エアトレック,,2001,2001年式,root,root,241,3.6,28.0,10.6,8.7,6.7,13.3,28.0,"2001年式 / 2.0 ターボR 4WD / 79,000km / 静岡県",2001年式,2.0 ターボR 4WD,"79,000km",静岡県,manen
mitsubishi-airtrek,エアトレック,,2000,2000年式,root,root,108,3.6,17.2,7.3,6.5,5.2,8.5,17.2,"2000年式 / 2.0 20V / 44,000km / 三重県",2000年式,2.0 20V,"44,000km",三重県,manen
