model_slug,model_name,generation_label,target_year,target_year_label,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
mazda-mpv,MPV,,2016,2016年式,root,root,6,24.6,56.7,39.8,39.5,28.7,49.8,56.7,2016年式 / 2.3 23S / 9万km / 長崎県,2016年式,2.3 23S,9万km,長崎県,manen
mazda-mpv,MPV,,2015,2015年式,root,root,15,18.3,55.7,31.8,27.7,23.7,38.1,55.7,"2015年式 / 2.3 23S / 38,000km / 群馬県",2015年式,2.3 23S,"38,000km",群馬県,manen
mazda-mpv,MPV,,2014,2014年式,root,root,28,5.0,56.7,27.4,23.0,20.1,35.5,56.7,"2014年式 / 2.3 23S 4WD / 88,000km / 埼玉県",2014年式,2.3 23S 4WD,"88,000km",埼玉県,manen
mazda-mpv,MPV,,2013,2013年式,root,root,45,9.4,58.5,32.5,29.5,21.6,45.9,58.5,"2013年式 / 2.3 23S / 62,000km / 奈良県",2013年式,2.3 23S,"62,000km",奈良県,manen
mazda-mpv,MPV,,2012,2012年式,root,root,86,5.0,56.5,23.5,21.7,14.4,29.7,56.5,"2012年式 / 2.3 23S Lパッケージ / 58,000km / 徳島県",2012年式,2.3 23S Lパッケージ,"58,000km",徳島県,manen
mazda-mpv,MPV,,2011,2011年式,root,root,92,5.0,52.8,21.0,18.6,10.9,27.2,52.8,"2011年式 / 2.3 23S / 51,000km / 奈良県",2011年式,2.3 23S,"51,000km",奈良県,manen
mazda-mpv,MPV,,2010,2010年式,root,root,120,5.0,56.5,19.0,18.2,12.1,22.5,56.5,"2010年式 / 2.3 23S 4WD / 56,000km / 神奈川県",2010年式,2.3 23S 4WD,"56,000km",神奈川県,manen
mazda-mpv,MPV,,2009,2009年式,root,root,120,5.0,49.0,19.3,18.1,13.2,22.6,49.0,"2009年式 / 2.3 23T / 27,000km / 埼玉県",2009年式,2.3 23T,"27,000km",埼玉県,manen
mazda-mpv,MPV,,2008,2008年式,root,root,135,5.0,45.5,17.2,17.7,10.2,20.8,45.5,"2008年式 / 2.3 23S 4WD / 46,000km / 静岡県",2008年式,2.3 23S 4WD,"46,000km",静岡県,manen
mazda-mpv,MPV,,2007,2007年式,root,root,115,2.0,35.4,14.2,15.9,8.4,18.7,35.4,2007年式 / 2.3 23C スポーティーパッケージ 4WD / 3万km / 富山県,2007年式,2.3 23C スポーティーパッケージ 4WD,3万km,富山県,manen
mazda-mpv,MPV,,2006,2006年式,root,root,105,5.0,30.1,15.4,17.1,10.7,18.9,30.1,"2006年式 / 2.3 23T 4WD / 49,000km / 三重県",2006年式,2.3 23T 4WD,"49,000km",三重県,manen
mazda-mpv,MPV,,2005,2005年式,root,root,36,5.0,30.7,10.2,9.9,9.0,10.8,30.7,"2005年式 / 2.3 23C / 26,000km / 岡山県",2005年式,2.3 23C,"26,000km",岡山県,manen
mazda-mpv,MPV,,2004,2004年式,root,root,31,5.0,13.2,9.4,9.7,8.9,10.9,13.2,"2004年式 / 2.3 スポーツ / 113,000km / 鹿児島県",2004年式,2.3 スポーツ,"113,000km",鹿児島県,manen
mazda-mpv,MPV,,2003,2003年式,root,root,27,5.0,13.0,9.0,9.6,8.8,10.3,13.0,2003年式 / 2.3 エアロリミックス / 8万km / 鳥取県,2003年式,2.3 エアロリミックス,8万km,鳥取県,manen
mazda-mpv,MPV,,2002,2002年式,root,root,11,9.3,15.0,10.9,10.6,9.6,11.5,15.0,"2002年式 / 2.3 スポーツ / 154,000km / 福岡県",2002年式,2.3 スポーツ,"154,000km",福岡県,manen
mazda-mpv,MPV,,2001,2001年式,root,root,9,6.4,16.8,9.9,9.7,8.2,10.2,16.8,"2001年式 / 2.0 @ナビスポーツ / 74,000km / 高知県",2001年式,2.0 @ナビスポーツ,"74,000km",高知県,manen
mazda-mpv,MPV,,2000,2000年式,root,root,8,5.0,31.2,15.3,11.3,9.9,20.0,31.2,"2000年式 / 2.5 G / 46,000km / 東京都",2000年式,2.5 G,"46,000km",東京都,manen
mazda-mpv,MPV,,1999,1999年式,root,root,2,5.0,35.5,20.2,20.2,5.0,35.5,35.5,"1999年式 / 2.5 グランツタイプG-L ディーゼル 4WD / 32,000km / 石川県",1999年式,2.5 グランツタイプG-L ディーゼル 4WD,"32,000km",石川県,manen
mazda-mpv,MPV,,1998,1998年式,root,root,1,27.3,27.3,27.3,27.3,27.3,27.3,27.3,"1998年式 / 2.5 タイプG-S ディーゼル / 119,000km / 東京都",1998年式,2.5 タイプG-S ディーゼル,"119,000km",東京都,manen
mazda-mpv,MPV,,1997,1997年式,root,root,4,18.1,29.9,24.2,24.4,18.9,29.8,29.9,"1997年式 / 2.5 タイプG リミテッド ディーゼル 4WD / 216,000km / 埼玉県",1997年式,2.5 タイプG リミテッド ディーゼル 4WD,"216,000km",埼玉県,manen
mazda-mpv,MPV,,1996,1996年式,root,root,4,19.7,35.6,30.3,32.9,32.8,33.0,35.6,"1996年式 / 2.5 タイプR ディーゼル / 183,000km / 青森県",1996年式,2.5 タイプR ディーゼル,"183,000km",青森県,manen
