model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
mazda-scrum-van,スクラムバン,root,root,1000,2.8,69.0,25.6,22.6,14.7,34.4,69.0,2016年式 / PC スペシャル ハイルーフ / 3万km / 鹿児島県,2016年式,PC スペシャル ハイルーフ,3万km,鹿児島県,manen
