model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
daihatsu-mira-tocot,ミラトコット,root,root,1000,28.4,121.5,76.3,78.7,64.5,89.9,121.5,"2020年式 / G リミテッド SAIII 4WD / 6,000km / 福岡県",2020年式,G リミテッド SAIII 4WD,"6,000km",福岡県,manen
