model_slug,model_name,generation_label,target_year,target_year_label,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
toyota-vellfire,ヴェルファイア,,2025,2025年式,root,root,37,635.0,817.5,726.9,722.0,678.5,777.2,817.5,"2025年式 / 2.4 Z プレミア 4WD / 3,000km / 静岡県",2025年式,2.4 Z プレミア 4WD,"3,000km",静岡県,manen
toyota-vellfire,ヴェルファイア,,2024,2024年式,root,root,90,540.0,818.0,671.5,669.9,622.3,711.0,818.0,"2024年式 / ハイブリッド 2.5 エグゼクティブ ラウンジ E-Four 4WD / 3,000km / 山梨県",2024年式,ハイブリッド 2.5 エグゼクティブ ラウンジ E-Four 4WD,"3,000km",山梨県,manen
toyota-vellfire,ヴェルファイア,,2023,2023年式,root,root,70,412.7,746.0,626.6,637.1,588.5,671.7,746.0,"2023年式 / 2.4 Z プレミア / 9,000km / 山形県",2023年式,2.4 Z プレミア,"9,000km",山形県,manen
toyota-vellfire,ヴェルファイア,,2022,2022年式,root,root,16,304.2,432.3,360.1,346.9,337.1,390.2,432.3,"2022年式 / ハイブリッド 2.5 Z ゴールデンアイズIII E-Four 4WD / 21,000km / 岡山県",2022年式,ハイブリッド 2.5 Z ゴールデンアイズIII E-Four 4WD,"21,000km",岡山県,manen
toyota-vellfire,ヴェルファイア,,2021,2021年式,root,root,44,198.7,460.0,341.9,335.6,314.0,365.3,460.0,"2021年式 / 2.5 Z Gエディション / 33,000km / 和歌山県",2021年式,2.5 Z Gエディション,"33,000km",和歌山県,manen
toyota-vellfire,ヴェルファイア,,2020,2020年式,root,root,62,44.2,395.5,282.2,298.1,239.3,330.4,395.5,"2020年式 / 3.5 ZG / 18,000km / 東京都",2020年式,3.5 ZG,"18,000km",東京都,manen
toyota-vellfire,ヴェルファイア,,2019,2019年式,root,root,72,120.5,428.5,275.2,265.3,238.2,330.0,428.5,"2019年式 / ハイブリッド 2.5 ZR Gエディション E-Four 4WD / 44,000km / 石川県",2019年式,ハイブリッド 2.5 ZR Gエディション E-Four 4WD,"44,000km",石川県,manen
toyota-vellfire,ヴェルファイア,,2018,2018年式,root,root,72,124.5,427.0,254.1,258.7,197.0,299.1,427.0,"2018年式 / ハイブリッド 2.5 エグゼクティブ ラウンジ E-Four 4WD / 15,000km / 和歌山県",2018年式,ハイブリッド 2.5 エグゼクティブ ラウンジ E-Four 4WD,"15,000km",和歌山県,manen
toyota-vellfire,ヴェルファイア,,2017,2017年式,root,root,66,102.3,320.5,189.8,182.3,155.0,218.0,320.5,"2017年式 / ハイブリッド 2.5 ZR Gエディション E-Four 4WD / 31,000km / 山形県",2017年式,ハイブリッド 2.5 ZR Gエディション E-Four 4WD,"31,000km",山形県,manen
toyota-vellfire,ヴェルファイア,,2016,2016年式,root,root,57,102.3,311.7,178.3,179.5,137.7,214.2,311.7,"2016年式 / ハイブリッド 2.5 ZR E-Four 4WD / 98,000km / 静岡県",2016年式,ハイブリッド 2.5 ZR E-Four 4WD,"98,000km",静岡県,manen
toyota-vellfire,ヴェルファイア,,2015,2015年式,root,root,72,63.4,350.8,171.0,172.6,138.9,196.5,350.8,"2015年式 / ハイブリッド 2.5 エグゼクティブ ラウンジ E-Four 4WD / 94,000km / 栃木県",2015年式,ハイブリッド 2.5 エグゼクティブ ラウンジ E-Four 4WD,"94,000km",栃木県,manen
toyota-vellfire,ヴェルファイア,,2014,2014年式,root,root,50,8.2,136.0,74.1,68.1,54.5,90.0,136.0,"2014年式 / 3.5 V Lエディション / 77,000km / 和歌山県",2014年式,3.5 V Lエディション,"77,000km",和歌山県,manen
toyota-vellfire,ヴェルファイア,,2013,2013年式,root,root,56,5.0,126.3,55.7,43.8,35.2,76.0,126.3,"2013年式 / ハイブリッド 2.5 ZR E-Four 4WD / 75,000km / 沖縄県",2013年式,ハイブリッド 2.5 ZR E-Four 4WD,"75,000km",沖縄県,manen
toyota-vellfire,ヴェルファイア,,2012,2012年式,root,root,56,9.7,146.4,47.7,40.8,31.3,60.8,146.4,"2012年式 / ハイブリッド 2.5 ZR Gエディション E-Four 4WD / 84,000km / 福島県",2012年式,ハイブリッド 2.5 ZR Gエディション E-Four 4WD,"84,000km",福島県,manen
toyota-vellfire,ヴェルファイア,,2011,2011年式,root,root,41,4.3,77.5,34.4,34.1,26.5,40.8,77.5,"2011年式 / 2.4 Z プラチナセレクションII / 66,000km / 広島県",2011年式,2.4 Z プラチナセレクションII,"66,000km",広島県,manen
toyota-vellfire,ヴェルファイア,,2010,2010年式,root,root,59,5.0,71.5,29.7,28.1,22.1,38.9,71.5,"2010年式 / 3.5 Z Gエディション / 103,000km / 香川県",2010年式,3.5 Z Gエディション,"103,000km",香川県,manen
toyota-vellfire,ヴェルファイア,,2009,2009年式,root,root,44,5.0,64.5,28.7,28.2,20.2,36.4,64.5,"2009年式 / 3.5 Z Gs / 56,000km / 熊本県",2009年式,3.5 Z Gs,"56,000km",熊本県,manen
toyota-vellfire,ヴェルファイア,,2008,2008年式,root,root,36,5.0,83.9,29.4,27.3,22.4,35.5,83.9,"2008年式 / 3.5 Z Gエディション / 46,000km / 神奈川県",2008年式,3.5 Z Gエディション,"46,000km",神奈川県,manen
