model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
toyota-gr86,GR86,root,root,450,175.4,344.5,270.4,271.4,250.0,293.0,344.5,"2023年式 / 2.4 RZ 10th アニバーサリー リミテッド / 11,000km / 奈良県",2023年式,2.4 RZ 10th アニバーサリー リミテッド,"11,000km",奈良県,manen
