model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
daihatsu-mira-avi,ミラアヴィ,root,root,1000,0.6,30.0,11.9,10.5,6.4,16.6,30.0,2004年式 / RS / 5万km / 京都府,2004年式,RS,5万km,京都府,manen
