model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
nissan-serena,セレナ,root,root,1000,5.0,306.5,81.3,47.1,19.3,133.0,306.5,"2023年式 / 1.2 e-POWER ハイウェイスターV / 26,000km / 広島県",2023年式,1.2 e-POWER ハイウェイスターV,"26,000km",広島県,manen
