model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
nissan-gt-r,GT-R,root,root,1000,31.5,2139.5,873.1,762.8,601.0,1100.5,2139.5,"2019年式 / 3.8 NISMO 4WD / 5,000km / 山口県",2019年式,3.8 NISMO 4WD,"5,000km",山口県,manen
