model_slug,model_name,generation_label,target_year,target_year_label,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
mazda-carol,キャロル,,2024,2024年式,root,root,1,72.5,72.5,72.5,72.5,72.5,72.5,72.5,"2024年式 / GL 4WD / 2,000km / 熊本県",2024年式,GL 4WD,"2,000km",熊本県,manen
mazda-carol,キャロル,,2023,2023年式,root,root,9,39.5,74.2,63.6,64.5,63.0,68.7,74.2,2023年式 / ハイブリッド GS 4WD / 0万km / 大阪府,2023年式,ハイブリッド GS 4WD,0万km,大阪府,manen
mazda-carol,キャロル,,2022,2022年式,root,root,15,44.4,74.3,64.6,68.0,66.0,68.9,74.3,2022年式 / GL 4WD / 2万km / 鹿児島県,2022年式,GL 4WD,2万km,鹿児島県,manen
mazda-carol,キャロル,,2021,2021年式,root,root,35,26.3,70.8,52.3,54.5,47.0,57.3,70.8,"2021年式 / GL 4WD / 8,000km / 秋田県",2021年式,GL 4WD,"8,000km",秋田県,manen
mazda-carol,キャロル,,2020,2020年式,root,root,75,5.0,69.0,45.0,45.7,37.4,53.0,69.0,"2020年式 / GL / 1,000km / 埼玉県",2020年式,GL,"1,000km",埼玉県,manen
mazda-carol,キャロル,,2019,2019年式,root,root,96,5.0,61.8,35.2,35.7,25.5,44.5,61.8,"2019年式 / GL 4WD / 7,000km / 岩手県",2019年式,GL 4WD,"7,000km",岩手県,manen
mazda-carol,キャロル,,2018,2018年式,root,root,93,5.0,67.0,33.8,32.5,23.3,41.5,67.0,2018年式 / GL 4WD / 2万km / 高知県,2018年式,GL 4WD,2万km,高知県,manen
mazda-carol,キャロル,,2017,2017年式,root,root,102,5.0,53.5,28.3,27.6,22.0,35.0,53.5,"2017年式 / GS / 18,000km / 長野県",2017年式,GS,"18,000km",長野県,manen
mazda-carol,キャロル,,2016,2016年式,root,root,115,3.6,49.9,26.6,27.7,20.1,33.5,49.9,"2016年式 / GS 4WD / 36,000km / 富山県",2016年式,GS 4WD,"36,000km",富山県,manen
mazda-carol,キャロル,,2015,2015年式,root,root,123,5.0,59.4,24.2,23.4,16.9,30.5,59.4,"2015年式 / GL 4WD / 35,000km / 香川県",2015年式,GL 4WD,"35,000km",香川県,manen
mazda-carol,キャロル,,2014,2014年式,root,root,33,5.0,55.7,21.5,21.7,19.1,25.9,55.7,"2014年式 / GL 4WD / 46,000km / 兵庫県",2014年式,GL 4WD,"46,000km",兵庫県,manen
mazda-carol,キャロル,,2013,2013年式,root,root,48,5.0,43.2,17.1,17.8,11.8,22.0,43.2,2013年式 / GS4 4WD / 2万km / 兵庫県,2013年式,GS4 4WD,2万km,兵庫県,manen
mazda-carol,キャロル,,2012,2012年式,root,root,82,5.0,37.1,15.4,15.8,9.2,20.4,37.1,"2012年式 / GS4 4WD / 33,000km / 奈良県",2012年式,GS4 4WD,"33,000km",奈良県,manen
mazda-carol,キャロル,,2011,2011年式,root,root,73,5.0,34.4,14.2,13.8,10.0,18.3,34.4,"2011年式 / GS4 4WD / 44,000km / 鹿児島県",2011年式,GS4 4WD,"44,000km",鹿児島県,manen
mazda-carol,キャロル,,2010,2010年式,root,root,64,5.0,37.9,13.4,12.2,8.1,17.4,37.9,"2010年式 / GS / 21,000km / 広島県",2010年式,GS,"21,000km",広島県,manen
mazda-carol,キャロル,,2009,2009年式,root,root,17,5.0,24.9,11.9,11.8,5.0,16.2,24.9,"2009年式 / G2 4WD / 42,000km / 広島県",2009年式,G2 4WD,"42,000km",広島県,manen
mazda-carol,キャロル,,2008,2008年式,root,root,13,5.0,41.5,12.9,5.0,5.0,10.8,41.5,"2008年式 / GX / 125,000km / 兵庫県",2008年式,GX,"125,000km",兵庫県,manen
mazda-carol,キャロル,,2007,2007年式,root,root,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"2007年式 / G2 / 65,000km / 兵庫県",2007年式,G2,"65,000km",兵庫県,manen
mazda-carol,キャロル,,2006,2006年式,root,root,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"2006年式 / G2 / 117,000km / 埼玉県",2006年式,G2,"117,000km",埼玉県,manen
mazda-carol,キャロル,,2005,2005年式,root,root,1,36.5,36.5,36.5,36.5,36.5,36.5,36.5,"2005年式 / GX / 82,000km / 島根県",2005年式,GX,"82,000km",島根県,manen
mazda-carol,キャロル,,2004,2004年式,root,root,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"2004年式 / X エクステリアパッケージ / 66,000km / 兵庫県",2004年式,X エクステリアパッケージ,"66,000km",兵庫県,manen
mazda-carol,キャロル,,2003,2003年式,root,root,1,37.0,37.0,37.0,37.0,37.0,37.0,37.0,"2003年式 / SX スペシャル / 59,000km / 群馬県",2003年式,SX スペシャル,"59,000km",群馬県,manen
mazda-carol,キャロル,,1993,1993年式,root,root,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"1993年式 / ミレディ キャンバストップ / 156,000km / 愛知県",1993年式,ミレディ キャンバストップ,"156,000km",愛知県,manen
