model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
daihatsu-cast,キャスト,root,root,1000,3.5,124.7,59.4,58.0,37.9,79.5,124.7,"2022年式 / スタイル  G VS SAIII 4WD / 23,000km / 大阪府",2022年式,スタイル  G VS SAIII 4WD,"23,000km",大阪府,manen
