model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
subaru-brz,BRZ,root,root,1000,10.0,320.5,152.6,142.0,98.7,209.5,320.5,"2023年式 / 2.4 S 10th アニバーサリー リミテッド / 12,000km / 秋田県",2023年式,2.4 S 10th アニバーサリー リミテッド,"12,000km",秋田県,manen
