model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
suzuki-solio-bandit,ソリオバンディット,root,root,1000,5.0,191.5,82.4,72.3,37.7,122.0,191.5,2024年式 / 1.2 ハイブリッド(HYBRID) MV / 1万km / 青森県,2024年式,1.2 ハイブリッド(HYBRID) MV,1万km,青森県,manen
