model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
daihatsu-hijet-cargo,ハイゼットカーゴ,root,root,1000,5.0,94.6,29.8,23.7,14.0,40.8,94.6,"2020年式 / デラックス SAIII ハイルーフ / 3,000km / 神奈川県",2020年式,デラックス SAIII ハイルーフ,"3,000km",神奈川県,manen
