model_slug,model_name,source_page_type,source_variant_label,sample_count,price_min,price_max,price_avg,price_median,price_common_min,price_common_max,high_price,high_price_case,high_price_year,high_price_grade,high_price_mileage,high_price_prefecture,price_unit
mazda-cx-80,CX-80,root,root,27,348.5,486.5,400.8,395.5,372.4,428.5,486.5,"2024年式 / 3.3 XD ハイブリッド プレミアム スポーツ ディーゼル 4WD / 5,000km / 兵庫県",2024年式,3.3 XD ハイブリッド プレミアム スポーツ ディーゼル 4WD,"5,000km",兵庫県,manen
